date,temperature ,dp_Temperature,pressure ,wind_Direction,wind_Speed,KW
2020/3/3 20:00,20.6,2.2,1008.5,250,4.1,18184.97
2020/3/3 21:00,23.3,2.2,1007.4,280,6.7,17783.65
2020/3/3 22:00,23.3,2.2,1006.7,260,6.2,20181.45
2020/3/3 23:00,23.9,2.2,1006.4,260,7.7,19939.05
2020/3/4 0:00,23.3,0.6,1006.4,260,8.2,19208.22
2020/3/4 1:00,22.8,-1.7,1006.7,260,8.8,19093.92
2020/3/4 2:00,21.7,-2.8,1007.8,260,7.7,19586.65
2020/3/4 3:00,20,-2.8,1009,260,6.2,19313.7
2020/3/4 4:00,19.4,-3.9,1009.7,260,5.7,18703.5
2020/3/4 5:00,18.9,-3.9,1010.5,280,6.2,19483.75
2020/3/4 6:00,17.2,-2.8,1011.7,100,2.6,19314.7
2020/3/4 7:00,15.6,-1.7,1012.3,90,3.1,18272.45
2020/3/4 8:00,14.4,2.8,1013.1,100,4.1,19219.6
2020/3/4 9:00,13.3,3.9,1013.8,100,3.6,19784.65
2020/3/4 10:00,12.2,5,1014.4,90,3.1,20072.53
2020/3/4 11:00,11.7,6.7,1015.1,80,3.1,20211.45
2020/3/4 12:00,11.7,6.7,1015.9,100,2.1,20552.15
2020/3/4 13:00,11.1,6.7,1016.7,90,1.5,20462.68
2020/3/4 14:00,10.6,6.7,1017.3,90,2.1,20324.78
2020/3/4 15:00,11.7,6.7,1018.3,90,2.6,20206.58
2020/3/4 16:00,13.3,6.7,1018.8,140,2.1,19876.6
2020/3/4 17:00,14.4,6.7,1019.5,0,0,19196.97
2020/3/4 18:00,16.7,6.7,1019.8,0,0,18712.3
2020/3/4 19:00,18.3,6.1,1019.5,140,2.1,17564.45
2020/3/4 20:00,19.4,5.6,1018.7,0,0,17076.27
2020/3/4 21:00,20.6,4.4,1018,330,1.5,17088.45
2020/3/4 22:00,21.7,3.9,1017.5,0,0,20740.13
2020/3/4 23:00,22.2,2.8,1017.2,340,1.5,20219.05
2020/3/5 0:00,22.8,3.3,1016.9,0,0,19404.82
2020/3/5 1:00,22.2,3.3,1016.9,300,3.1,18634.43
2020/3/5 2:00,21.1,5,1017.3,250,3.6,18385.15
2020/3/5 3:00,20.6,4.4,1017.6,270,3.6,18400.15
2020/3/5 4:00,18.3,5.6,1018.1,210,1.5,18373.25
2020/3/5 5:00,17.2,6.1,1018.6,0,0,18958.57
2020/3/5 6:00,16.7,6.1,1018.8,0,0,19260.85
2020/3/5 7:00,17.2,6.1,1019,270,1.5,18177.22
2020/3/5 8:00,15,6.7,1019.1,0,0,18997.63
2020/3/5 9:00,14.4,6.1,1019.2,80,2.6,20072.88
2020/3/5 10:00,13.3,6.1,1019.3,110,3.1,20451.25
2020/3/5 11:00,13.3,5.6,1019.5,120,3.1,20538.25
2020/3/5 12:00,12.8,5.6,1020.1,80,2.6,20747.82
2020/3/5 13:00,12.8,5.6,1020.6,110,2.1,20836.13
2020/3/5 14:00,12.8,5,1021.2,100,2.6,20718.4
2020/3/5 15:00,13.3,5.6,1021.6,90,2.1,20721.2
2020/3/5 16:00,16.1,5.6,1022.1,90,4.1,21961.05
2020/3/5 17:00,18.3,4.4,1022.1,90,4.1,21643.33
2020/3/5 18:00,21.1,4.4,1021.5,70,4.1,21192.5
2020/3/5 19:00,23.3,3.3,1020.4,50,2.6,20640.38
2020/3/5 20:00,25.6,2.8,1018.9,70,3.6,19682.43
2020/3/5 21:00,26.7,3.3,1017.3,0,0,18921.3
2020/3/5 22:00,27.8,1.7,1016,20,3.6,20665.8
2020/3/5 23:00,28.3,1.1,1015.3,50,3.1,21086.15
2020/3/6 0:00,28.3,1.1,1014.6,,2.1,21026.9
2020/3/6 1:00,28.3,1.7,1014.4,160,3.6,20519.9
2020/3/6 2:00,27.2,1.7,1014.7,50,2.6,20380.85
2020/3/6 3:00,26.1,1.1,1015.3,50,4.6,18887.3
2020/3/6 4:00,23.3,-0.6,1015.7,70,4.6,19555.05
2020/3/6 5:00,21.7,-0.6,1016.1,80,4.6,20387.58
2020/3/6 6:00,20,0.6,1016.2,80,4.6,20859.97
2020/3/6 7:00,19.4,-0.6,1016,90,4.1,18706.8
2020/3/6 8:00,18.3,0,1016,80,3.1,20062.85
2020/3/6 9:00,18.3,0,1016.4,0,0,20532.8
2020/3/6 10:00,16.7,0.6,1016.4,0,0,21144.45
2020/3/6 11:00,15.6,1.1,1015.8,100,2.1,21374.63
2020/3/6 12:00,16.1,0.6,1015.5,110,3.1,21592.95
2020/3/6 13:00,16.1,2.2,1015.5,80,3.1,21619.05
2020/3/6 14:00,17.2,2.2,1015.9,110,2.6,21475.33
2020/3/6 15:00,18.9,3.3,1016.4,110,2.1,21173.63
2020/3/6 16:00,20,3.3,1016.9,110,3.1,20842.08
2020/3/6 17:00,23.3,2.8,1017,120,3.1,20303.38
2020/3/6 18:00,25.6,1.7,1016.5,120,5.1,19574.05
2020/3/6 19:00,27.2,0.6,1015.6,130,8.2,19131.22
2020/3/6 20:00,28.3,0.6,1014.8,100,5.7,18348.82
2020/3/6 21:00,28.9,0.6,1013.5,150,5.1,17894.33
2020/3/6 22:00,29.4,1.1,1012.4,100,4.1,18266.53
2020/3/6 23:00,28.9,0.6,1011.9,,2.6,20445.6
2020/3/7 0:00,28.9,0.6,1011.5,110,4.6,20150.53
2020/3/7 1:00,28.3,1.1,1011.4,100,3.6,19874.75
2020/3/7 2:00,26.7,1.7,1011.1,100,4.1,19412.8
2020/3/7 3:00,25.6,1.7,1011.3,100,3.1,18870.2
2020/3/7 4:00,23.3,2.8,1011.6,90,3.6,18170.28
2020/3/7 5:00,21.1,3.9,1012.2,110,2.1,15955.2
2020/3/7 6:00,22.2,3.3,1012.3,0,0,16861.03
2020/3/7 7:00,19.4,5,1012,90,2.1,16853.03
2020/3/7 8:00,20,3.3,1011.8,130,3.6,17334.45
2020/3/7 9:00,18.9,2.8,1012,90,3.6,18472.55
2020/3/7 10:00,17.2,3.3,1012,90,4.6,19651.4
2020/3/7 11:00,16.7,3.9,1012.5,110,3.1,19976.65
2020/3/7 12:00,16.1,3.9,1012.6,140,1.5,20261.6
2020/3/7 13:00,16.1,4.4,1012.8,100,3.1,20687.88
2020/3/7 14:00,15.6,5,1013.1,80,3.6,20900.47
2020/3/7 15:00,16.7,5.6,1013.4,100,3.6,21072.28
2020/3/7 16:00,18.9,5.6,1014,100,3.6,20840.68
2020/3/7 17:00,21.7,5,1013.9,150,3.1,20487.52
2020/3/7 18:00,23.9,4.4,1013.2,130,4.1,19957.38
2020/3/7 19:00,25.6,4.4,1012.3,140,4.6,19400.83
2020/3/7 20:00,27.8,2.2,1010.6,190,5.7,18622.68
2020/3/7 21:00,28.3,1.7,1009.4,190,7.7,18000.7
2020/3/7 22:00,28.9,1.7,1008.1,200,8.2,18216.25
2020/3/7 23:00,29.4,1.7,1007.9,180,6.7,18948.67
2020/3/8 0:00,27.8,0,1007.4,190,5.1,17743.27
2020/3/8 1:00,27.2,-1.1,1007.2,200,5.7,16223.6
2020/3/8 2:00,25.6,-1.7,1008.3,240,4.6,15448.05
2020/3/8 3:00,23.9,-1.7,1009.2,260,4.6,16140.3
2020/3/8 4:00,22.8,-3.3,1009.8,270,6.2,16041.92
2020/3/8 5:00,22.2,-3.9,1010.5,280,3.6,16296.1
2020/3/8 6:00,20,-2.2,1010.7,230,2.1,16537.53
2020/3/8 7:00,20,-2.2,1010.8,120,1.5,16637.78
2020/3/8 8:00,19.4,-1.7,1011,140,2.6,16715.05
2020/3/8 9:00,18.3,-0.6,1011.1,130,2.6,17435.13
2020/3/8 10:00,18.9,-1.1,1010.5,170,4.1,18462.1
2020/3/8 11:00,18.9,0.6,1010,190,4.6,18980.03
2020/3/8 12:00,18.3,0.6,1010.4,260,2.6,19135.28
2020/3/8 13:00,16.7,-0.6,1010.6,340,1.5,19031.45
2020/3/8 14:00,16.7,1.1,1011.1,100,3.1,19210.25
2020/3/8 15:00,16.7,2.2,1011.5,130,3.1,19309.63
2020/3/8 16:00,17.8,2.2,1012.5,130,2.1,19215.1
2020/3/8 17:00,20,2.2,1012.6,210,5.1,18804.28
2020/3/8 18:00,22.2,3.9,1012.6,190,6.2,18657.48
2020/3/8 19:00,22.2,4.4,1012.6,200,4.1,18103.7
2020/3/8 20:00,22.2,3.9,1012,190,4.6,17087.88
2020/3/8 21:00,21.7,4.4,1011.5,,2.1,16850.6
2020/3/8 22:00,22.8,4.4,1011,220,3.6,16663.38
2020/3/8 23:00,22.8,4.4,1011.2,240,4.1,16353.5
2020/3/9 0:00,22.8,5,1011.4,260,3.6,16371.92
2020/3/9 1:00,22.2,5.6,1011.7,270,4.6,16231.85
2020/3/9 2:00,21.1,4.4,1012.2,250,4.1,16335.52
2020/3/9 3:00,20,3.9,1013.2,260,4.1,15794.82
2020/3/9 4:00,18.3,5,1014,230,2.1,16007.9
2020/3/9 5:00,18.3,4.4,1014.9,0,0,17040.67
2020/3/9 6:00,16.7,5,1015.6,,1.5,17701.3
2020/3/9 7:00,16.7,4.4,1015.9,210,2.1,17222.92
2020/3/9 8:00,16.7,3.3,1016,0,0,18214.82
2020/3/9 9:00,15,3.9,1016.7,210,1.5,18827.03
2020/3/9 10:00,15,3.9,1016.8,100,2.1,18938.47
2020/3/9 11:00,14.4,4.4,1016.9,70,1.5,19077.67
2020/3/9 12:00,13.9,4.4,1017.3,100,1.5,19172.93
2020/3/9 13:00,13.3,5.6,1017.6,120,2.6,19089.7
2020/3/9 14:00,12.8,6.1,1018.3,110,2.6,19001.72
2020/3/9 15:00,13.9,6.1,1019.1,100,2.1,18877.28
2020/3/9 16:00,15.6,7.2,1019.6,100,3.1,18510.27
2020/3/9 17:00,18.3,7.2,1020.5,0,0,17974.1
2020/3/9 18:00,20,7.2,1019.9,,2.1,17595.22
2020/3/9 19:00,20.6,5.6,1019,0,0,17232.72
2020/3/9 20:00,22.2,6.1,1017.5,110,3.1,16979.97
2020/3/9 21:00,24.4,5.6,1016.1,90,5.1,17635.65
2020/3/9 22:00,23.9,5.6,1015.8,0,0,20032.75
2020/3/9 23:00,25,5,1015.5,160,3.6,19493.8
2020/3/10 0:00,24.4,5,1015.5,210,3.1,19024
2020/3/10 1:00,23.9,3.3,1015.7,210,1.5,19057.63
2020/3/10 2:00,23.3,2.8,1015.9,0,0,18975.42
2020/3/10 3:00,22.8,2.8,1016.7,250,1.5,18682.03
2020/3/10 4:00,22.2,4.4,1018.1,290,4.1,18823.6
2020/3/10 5:00,21.7,5.6,1018.3,310,3.1,18586.9
2020/3/10 6:00,21.1,5.6,1018,260,3.6,19120.47
2020/3/10 7:00,20,6.7,1017.9,220,2.6,17839.05
2020/3/10 8:00,20,6.7,1017.7,0,0,18382.33
2020/3/10 9:00,19.4,6.7,1017.6,0,0,18815.02
2020/3/10 10:00,18.9,6.7,1017,80,2.6,18207.98
2020/3/10 11:00,18.3,8.3,1017.9,150,1.5,18477.2
2020/3/10 12:00,17.8,10,1018.2,80,3.1,18739.05
2020/3/10 13:00,17.2,9.4,1018.7,360,5.1,18927.13
2020/3/10 14:00,16.7,9.4,1019.3,0,0,18932.6
2020/3/10 15:00,16.7,10.6,1019.7,100,2.6,18917.22
2020/3/10 16:00,17.2,9.4,1020,60,3.1,18679.38
2020/3/10 17:00,18.9,8.3,1020.4,70,2.1,18109.32
2020/3/10 18:00,20,8.3,1020.5,90,3.6,17743.63
2020/3/10 19:00,21.7,8.3,1020.3,90,3.6,17487.85
2020/3/10 20:00,21.7,8.9,1019.2,60,5.1,17386.58
2020/3/10 21:00,22.2,9.4,1017.9,60,4.6,17780.88
2020/3/10 22:00,22.2,10,1017.2,70,6.7,19931.05
2020/3/10 23:00,22.8,10.6,1016.9,60,6.2,20350.55
2020/3/11 0:00,22.2,10.6,1017.2,60,5.7,19895.08
2020/3/11 1:00,22.2,11.1,1017.3,80,3.6,19962
2020/3/11 2:00,21.7,11.7,1017.9,,2.1,20073.08
2020/3/11 3:00,18.9,15,1019.5,240,3.6,20117.33
2020/3/11 4:00,17.2,15,1020,220,3.1,20224.05
2020/3/11 5:00,16.7,15.6,1019.5,120,1.5,20848.32
2020/3/11 6:00,16.7,15,1020,0,0,20233.53
2020/3/11 7:00,16.1,15,1018.8,100,3.6,19650.68
2020/3/11 8:00,16.1,14.4,1018.2,100,4.6,20081.92
2020/3/11 9:00,16.7,14.4,1017.5,120,3.6,20176.58
2020/3/11 10:00,16.1,15,1017,110,3.1,19938.9
2020/3/11 11:00,16.1,15,1016.5,110,2.6,19362.82
2020/3/11 12:00,16.1,15,,110,2.6,18794.48
2020/3/11 13:00,16.1,15,1016.5,110,2.1,18761.65
2020/3/11 14:00,16.1,15.6,1016.4,80,3.1,18791.38
2020/3/11 15:00,16.7,15.6,1017,110,3.1,18812.13
2020/3/11 16:00,16.7,15.6,1017.4,80,1.5,18676.28
2020/3/11 17:00,17.8,16.1,1017.4,70,2.1,18238.1
2020/3/11 18:00,17.2,16.1,1017.2,40,2.6,17830.13
2020/3/11 19:00,17.8,16.1,1016.9,110,2.1,17585.03
2020/3/11 20:00,17.2,16.7,,150,2.6,17339.13
2020/3/11 21:00,17.8,16.1,,40,1.5,17203.3
2020/3/11 22:00,18.3,16.7,,40,2.1,20213.05
2020/3/11 23:00,18.9,16.1,1013.7,30,1.5,20564.5
2020/3/12 0:00,18.9,16.1,1012.9,,1.5,20106.92
2020/3/12 1:00,18.9,16.1,1013,100,2.1,20016.08
2020/3/12 2:00,18.9,16.7,1012.8,0,0,20162.28
2020/3/12 3:00,18.3,16.7,1013,200,2.1,20018.85
2020/3/12 4:00,18.3,17.2,1013,0,0,19974.58
2020/3/12 5:00,17.8,16.7,1013.1,0,0,20307.15
2020/3/12 6:00,17.8,16.7,1012.9,220,2.1,20411.75
2020/3/12 7:00,17.8,16.7,1012.5,0,0,19541.5
2020/3/12 8:00,17.2,16.7,1012.6,230,2.1,19862.58
2020/3/12 9:00,17.2,16.7,1012.6,0,0,20076.65
2020/3/12 10:00,17.2,16.1,1011.7,70,1.5,19899.92
2020/3/12 11:00,17.2,16.7,1011,70,2.6,19244.22
2020/3/12 12:00,17.2,16.1,1010.4,90,2.1,19988.15
2020/3/12 13:00,17.2,16.1,1010.4,90,2.1,18989.2
2020/3/12 14:00,17.2,16.7,1010.1,130,3.1,18775.83
2020/3/12 15:00,17.2,16.7,1010.5,90,2.6,18655.25
2020/3/12 16:00,17.8,16.1,1011.4,90,2.6,18485.6
2020/3/12 17:00,18.3,16.7,1011.3,80,4.1,17974.35
2020/3/12 18:00,18.9,16.7,1011.5,90,3.1,17500.42
2020/3/12 19:00,21.1,16.1,1009.6,80,5.1,17193.8
2020/3/12 20:00,21.7,15.6,1008.1,90,5.7,17017.85
2020/3/12 21:00,21.1,15.6,1007.6,70,3.1,16687.28
2020/3/12 22:00,20.6,16.7,1007.1,80,2.1,18311.23
2020/3/12 23:00,21.1,13.3,1006.2,180,4.6,19520.65
2020/3/13 0:00,20.6,13.3,1006.1,200,4.1,19789.3
2020/3/13 1:00,20,12.8,1005.4,170,2.1,19160.32
2020/3/13 2:00,19.4,12.2,1006.2,180,2.1,18427.7
2020/3/13 3:00,17.8,12.8,1005.5,110,3.6,18438.85
2020/3/13 4:00,17.2,14.4,1005.9,170,3.6,18546.38
2020/3/13 5:00,17.2,13.3,1004.6,0,0,19102.67
2020/3/13 6:00,16.7,14.4,1004.4,90,2.6,19604.43
2020/3/13 7:00,13.9,12.8,,240,7.2,17490.72
2020/3/13 8:00,12.8,11.1,,300,4.6,18068.33
2020/3/13 9:00,12.8,10.6,1009.5,280,2.1,18188.65
2020/3/13 10:00,12.8,10.6,1009.5,0,0,18200.47
2020/3/13 11:00,12.2,10.6,1009.1,50,2.1,18711.9
2020/3/13 12:00,11.7,10,1009.1,110,3.1,17521.05
2020/3/13 13:00,11.7,10.6,1009.9,130,2.1,17775.25
2020/3/13 14:00,12.2,10.6,1010.6,150,3.1,17422.45
2020/3/13 15:00,13.3,11.1,1011.1,140,3.6,17436.15
2020/3/13 16:00,13.9,10.6,1011.8,160,5.7,16909.65
2020/3/13 17:00,15.6,10,1012.2,160,7.7,16492.68
2020/3/13 18:00,16.1,10,1012.7,170,6.2,16052.48
2020/3/13 19:00,17.2,8.9,1012.2,190,5.7,15873.53
2020/3/13 20:00,15.6,9.4,1012.1,120,3.6,16356.15
2020/3/13 21:00,17.8,8.9,1011,,2.1,16816.18
2020/3/13 22:00,17.2,8.9,1010.8,230,2.6,17854.5
2020/3/13 23:00,14.4,8.9,1012.1,330,6.7,18307.43
2020/3/14 0:00,13.9,8.3,1012.4,10,3.6,17998.75
2020/3/14 1:00,13.3,9.4,1012.7,,1.5,17970.95
2020/3/14 2:00,13.3,10,1013.1,100,2.6,17939.15
2020/3/14 3:00,12.8,10,1014,80,5.1,17885.22
2020/3/14 4:00,13.3,8.9,1015.1,360,2.1,17021.95
2020/3/14 5:00,12.8,10,1015.8,110,3.6,15201.75
2020/3/14 6:00,12.8,10,1016,100,3.1,15194.67
2020/3/14 7:00,12.8,10,1015.9,100,2.1,15347.3
2020/3/14 8:00,12.2,8.9,1016.2,100,3.1,15392.15
2020/3/14 9:00,11.7,8.9,1016.4,90,3.1,15679.77
2020/3/14 10:00,11.7,8.9,1016.6,70,1.5,16019.08
2020/3/14 11:00,11.1,8.9,1016.3,90,2.1,16141.25
2020/3/14 12:00,10.6,8.9,1016.4,100,1.5,16218.38
2020/3/14 13:00,10.2,8.2,,80,3.1,16165
2020/3/14 14:00,10,8.3,1017.4,0,0,16223.67
2020/3/14 15:00,11.7,8.9,1018,110,1.5,16015.83
2020/3/14 16:00,13.9,9.4,1018.3,120,3.1,15800.32
2020/3/14 17:00,15.6,9.4,1018.7,80,1.5,16339.75
2020/3/14 18:00,17.2,9.4,1018.7,200,2.1,17415.75
2020/3/14 19:00,18.9,8.9,1018.1,140,3.1,17555.55
2020/3/14 20:00,20.6,9.4,1017.6,120,3.6,18880.13
2020/3/14 21:00,21.1,8.9,1016.7,,1.5,19072.97
2020/3/14 22:00,21.7,8.9,1016.3,,3.1,18956.15
2020/3/14 23:00,21.7,7.8,1016.2,180,3.1,18683.78
2020/3/15 0:00,21.7,7.2,1016,,2.1,18503.85
2020/3/15 1:00,21.7,6.7,1016.1,260,1.5,18420.13
2020/3/15 2:00,20.6,6.1,1016.2,0,0,18309.4
2020/3/15 3:00,20,7.8,1016.5,300,3.6,18145.22
2020/3/15 4:00,19.4,7.8,1016.7,280,2.1,17789.83
2020/3/15 5:00,17.8,8.9,1016.9,260,2.1,15333.95
2020/3/15 6:00,16.1,11.1,1016.9,230,1.5,15132.72
2020/3/15 7:00,15.6,11.1,1016.5,240,1.5,15111.1
2020/3/15 8:00,15,11.1,1016.1,100,1.5,15137.92
2020/3/15 9:00,14.4,10,1016.2,90,2.6,15491.9
2020/3/15 10:00,13.9,10,1015.8,0,0,15787
2020/3/15 11:00,12.8,10.6,1015.4,0,0,16148.02
2020/3/15 12:00,12.2,9.4,1015.3,110,2.1,16438.18
2020/3/15 13:00,11.7,9.4,1015.8,140,1.5,16447.6
2020/3/15 14:00,12.8,7.8,1016.1,0,0,16376.02
2020/3/15 15:00,13.3,7.8,1016.8,50,3.1,16549.95
2020/3/15 16:00,15.6,8.9,1017.3,0,0,18384.93
2020/3/15 17:00,17.2,8.9,1017.2,90,2.6,18215.08
2020/3/15 18:00,19.4,8.9,1017.1,70,3.1,18107.2
2020/3/15 19:00,21.1,7.8,1016.8,0,0,17952.13
2020/3/15 20:00,22.2,7.8,1015.9,,1.5,17496.55
2020/3/15 21:00,23.3,7.8,1015.1,230,2.6,17384.7
2020/3/15 22:00,22.8,7.2,1014.3,,1.5,17744.63
2020/3/15 23:00,24.4,6.1,1013.9,,2.6,18271.88
2020/3/16 0:00,23.9,2.8,1014,180,2.6,18790.13
2020/3/16 1:00,23.3,7.2,1014.3,270,3.1,18489.63
2020/3/16 2:00,22.8,6.7,1014.7,280,5.1,18344.03
2020/3/16 3:00,21.7,6.1,1015,300,3.6,18795.5
2020/3/16 4:00,20,8.3,1015.3,260,4.6,19136.15
2020/3/16 5:00,18.3,9.4,1015.5,250,2.6,19388.35
2020/3/16 6:00,17.2,9.4,1015.8,250,1.5,19980.4
2020/3/16 7:00,16.1,11.1,1015.3,240,1.5,18670.93
2020/3/16 8:00,16.1,10,1015.1,230,1.5,18384.82
2020/3/16 9:00,15.6,8.9,1014.7,80,3.6,18954.15
2020/3/16 10:00,13.9,9.4,1014.4,90,3.1,19334.07
2020/3/16 11:00,13.9,8.9,1013.8,120,1.5,18933.03
2020/3/16 12:00,14.4,7.8,1014,150,2.1,19184.4
2020/3/16 13:00,13.9,8.3,1014.6,100,1.5,19031.85
2020/3/16 14:00,12.2,7.8,1014.8,80,2.6,18917.28
2020/3/16 15:00,13.9,7.8,1015.3,100,3.1,18698.83
2020/3/16 16:00,16.7,7.2,1015.5,100,4.6,18456.2
2020/3/16 17:00,18.3,8.3,1015.3,100,2.6,17923.6
2020/3/16 18:00,20,8.3,1014.5,140,2.1,16684.08
2020/3/16 19:00,21.1,7.8,1013.9,,1.5,16265.82
2020/3/16 20:00,23.9,7.2,1012.7,160,4.1,16094.73
2020/3/16 21:00,24.4,6.1,1011.3,200,4.1,17628.1
2020/3/16 22:00,25.6,5.6,1010.9,180,5.7,20299.6
2020/3/16 23:00,25,6.1,1010.5,210,3.6,19494.5
2020/3/17 0:00,24.4,3.9,1009.8,200,4.6,18988.15
2020/3/17 1:00,23.9,5.6,1009.6,210,2.6,19069.5
2020/3/17 2:00,22.8,9.4,1010.2,280,7.7,19151.53
2020/3/17 3:00,21.1,8.3,1010.6,270,4.6,18817.38
2020/3/17 4:00,21.1,6.1,1010.9,260,5.1,18214.95
2020/3/17 5:00,18.9,7.8,1011.4,220,1.5,18708.47
2020/3/17 6:00,20,5,1011.5,300,2.6,17560.67
2020/3/17 7:00,18.9,6.7,1011.3,290,4.1,17183.43
2020/3/17 8:00,18.3,7.2,1011.3,280,3.1,17645.33
2020/3/17 9:00,16.7,8.3,1011.3,260,3.1,17850.13
2020/3/17 10:00,16.1,8.3,1011.1,0,0,17765.68
2020/3/17 11:00,15.6,8.3,1010.6,0,0,18204
2020/3/17 12:00,15,9.4,1011,0,0,18166.48
2020/3/17 13:00,15.6,8.3,1011.6,320,2.1,18208.78
2020/3/17 14:00,15.6,7.2,1012,300,2.6,18131.17
2020/3/17 15:00,16.1,6.7,1012.3,300,1.5,18134.72
2020/3/17 16:00,16.1,6.7,1012.6,0,0,16929.92
2020/3/17 17:00,17.8,6.7,1012.9,,2.6,16605.4
2020/3/17 18:00,20,6.7,1012.6,,2.6,16190.2
2020/3/17 19:00,19.4,6.7,1012.2,290,3.1,16069.35
2020/3/17 20:00,20.6,7.2,1011.2,0,0,16216.4
2020/3/17 21:00,22.2,6.7,1010.2,210,4.1,17763.4
2020/3/17 22:00,22.8,6.1,1009.2,,1.5,19027.58
2020/3/17 23:00,23.3,6.1,1008.8,190,5.1,18680.9
2020/3/18 0:00,23.3,5.6,1008.4,230,4.1,19430
2020/3/18 1:00,22.2,6.7,1008.1,260,4.6,18892.97
2020/3/18 2:00,21.1,6.7,1008.3,270,6.2,18376.92
2020/3/18 3:00,20,5.6,1008.7,280,5.7,18158.92
2020/3/18 4:00,18.3,7.8,1009.4,240,2.6,18241.9
2020/3/18 5:00,17.2,8.3,1009.7,220,2.1,18791.13
2020/3/18 6:00,17.2,6.7,1010.1,240,3.1,18753.67
2020/3/18 7:00,15.6,8.3,1010.5,220,2.1,18040.4
2020/3/18 8:00,15.6,7.2,1010.7,0,0,17870.58
2020/3/18 9:00,14.4,7.2,1010.6,230,1.5,16942.05
2020/3/18 10:00,13.9,6.1,1010.5,100,2.6,16772.2
2020/3/18 11:00,13.3,6.1,1010.1,140,3.6,17083.7
2020/3/18 12:00,13.9,5.6,1009.6,140,3.6,17713.03
2020/3/18 13:00,13.9,5.6,1009.4,140,2.6,17449.1
2020/3/18 14:00,13.9,6.1,1009.4,0,0,16642.8
2020/3/18 15:00,14.4,6.7,1009.8,70,1.5,16617.13
2020/3/18 16:00,14.4,7.2,1009.9,130,2.6,16489.67
2020/3/18 17:00,16.1,6.7,1009.2,120,3.6,16170.52
2020/3/18 18:00,18.9,6.1,1008.5,140,5.1,15983.3
2020/3/18 19:00,20,5.6,1007.4,150,5.7,15968.35
2020/3/18 20:00,20,5,1005.8,150,7.7,15651.03
2020/3/18 21:00,18.3,7.2,1005.5,190,6.7,16285.4
2020/3/18 22:00,15,10.6,1003.9,20,2.1,18417.55
2020/3/18 23:00,14.4,10,1003.9,140,7.2,18069.57
2020/3/19 0:00,13.9,8.3,1004.7,180,5.7,17739.4
2020/3/19 1:00,12.2,10,1004.1,140,3.6,17571.78
2020/3/19 2:00,12.8,9.4,1005.7,170,7.2,17394.6
2020/3/19 3:00,11.1,7.2,1007.2,220,4.1,16998.55
2020/3/19 4:00,11.7,6.1,1008.1,190,3.6,17162.42
2020/3/19 5:00,11.1,6.1,1008.4,190,6.7,18157.75
2020/3/19 6:00,10.6,6.1,1009.4,170,3.6,17440.25
2020/3/19 7:00,10,6.1,1010,110,4.1,16324.42
2020/3/19 8:00,10,6.1,1010.7,170,3.1,16153.08
2020/3/19 9:00,10,6.7,1011.3,150,3.1,16203.52
2020/3/19 10:00,10,6.1,1011.8,150,2.6,16651.7
2020/3/19 11:00,10,7.2,1012.4,160,3.1,16796.17
2020/3/19 12:00,10,7.8,1013.2,160,3.1,16527.3
2020/3/19 13:00,10,7.8,1014.6,130,2.1,16636.63
2020/3/19 14:00,10,7.8,1015.4,130,2.6,16876.83
2020/3/19 15:00,10,8.3,1017.2,150,3.1,16383.3
2020/3/19 16:00,11.1,7.2,1018,150,3.1,16407.5
2020/3/19 17:00,12.8,5.6,1018.5,110,2.1,16211.55
2020/3/19 18:00,15,4.4,1019,,2.1,15872.52
2020/3/19 19:00,15,2.2,1019.1,210,2.6,15745.75
2020/3/19 20:00,16.7,2.8,1019,230,4.1,15494.38
2020/3/19 21:00,16.7,1.7,1018.5,270,3.6,15369.22
2020/3/19 22:00,17.2,0.6,1017.7,40,3.1,16505.35
2020/3/19 23:00,17.2,-0.6,1017.6,,2.6,17554.65
2020/3/20 0:00,17.2,-0.6,1017.5,0,0,17487.17
2020/3/20 1:00,17.2,-0.6,1017.5,320,3.1,17826.05
2020/3/20 2:00,16.7,-0.6,1018,10,2.1,17683.95
2020/3/20 3:00,16.1,0.6,1018.5,80,2.6,17296.28
2020/3/20 4:00,16.1,0.6,1018.9,50,2.6,17410.75
2020/3/20 5:00,15,3.9,1019.3,100,2.6,18869.95
2020/3/20 6:00,13.9,3.9,1019.7,80,2.6,19124.75
2020/3/20 7:00,12.8,4.4,1019.7,110,2.1,17069.38
2020/3/20 8:00,12.2,3.3,1019.8,140,1.5,16820.97
2020/3/20 9:00,11.7,5,1019.7,110,2.6,16447.38
2020/3/20 10:00,10.6,5,1019.5,90,2.1,16780.6
2020/3/20 11:00,10,5.6,1019.1,0,0,16908.28
2020/3/20 12:00,9.4,5.6,1019.9,0,0,17048.75
2020/3/20 13:00,9.4,5.6,1020.4,0,0,16997.68
2020/3/20 14:00,9.4,5.6,1020.9,0,0,16902.28
2020/3/20 15:00,11.1,5.6,1021.3,100,1.5,16582.7
2020/3/20 16:00,12.8,4.4,1021.8,0,0,16267.2
2020/3/20 17:00,15.6,3.9,1021.9,,1.5,15936.78
2020/3/20 18:00,17.8,3.9,1021.4,0,0,16586.2
2020/3/20 19:00,18.3,2.2,1020.7,0,0,16097.98
2020/3/20 20:00,20,2.2,1020.3,300,1.5,15408.95
2020/3/20 21:00,20,1.7,1019.4,300,2.1,17079.5
